OBJECTID,SITE_CODE,SITE_NAME,AC,TIPO,HECTAREAS,Shape_Leng,Shape_Area
1036,ES0000137,Los Valles,ARAGÓN,A,31988.6793077,144002.959093,319886793.077
1037,ES0000138,"Galachos de la Alfranca de Pastriz, La Cartuja y El Burgo de Ebro",ARAGÓN,A,2186.46109971,30646.6517109,21864610.9971
1038,ES0000180,Estepas de Monegrillo y Pina,ARAGÓN,A,24533.4056149,112915.220629,245334056.149
1039,ES0000181,La Retuerta y saladas de Sástago,ARAGÓN,A,36005.2226466,200841.281734,360052226.466
1040,ES0000182,"Valcuerna, Serreta Negra y Liberola",ARAGÓN,A,35337.8750654,255664.552663,353378750.654
1041,ES0000183,"El Basal, Las Menorcas y Llanos de Cardiel",ARAGÓN,A,6987.10639181,85588.7999229,69871063.9181
1042,ES0000277,Collarada - Ibón de Ip,ARAGÓN,A,3456.34566277,34137.5246651,34563456.6277
1043,ES0000278,Viñamala,ARAGÓN,A,25302.3342786,95406.6988432,253023342.786
1044,ES0000279,Alto Cinca,ARAGÓN,A,14708.6976309,80752.6667821,147086976.309
1045,ES0000280,Cotiella - Sierra Ferrera,ARAGÓN,A,25330.8064283,133002.695783,253308064.283
1046,ES0000281,El Turbón y Sierra de Sís,ARAGÓN,A,24394.8715648,112754.045611,243948715.648
1047,ES0000282,Salvatierra - Fozes de Fago  y Biniés,ARAGÓN,A,2589.44134968,49515.62528,25894413.4968
1048,ES0000283,Sierras de Leyre y Orba,ARAGÓN,A,5785.62186353,68667.2339024,57856218.6353
1049,ES0000284,Sotos y carrizales del río Aragón,ARAGÓN,A,1939.41371722,121588.782637,19394137.1722
1050,ES0000285,SanJuan de la Peña y Peña Oroel,ARAGÓN,A,6149.17849506,63124.5676732,61491784.9506
1051,ES0000286,Sierra de Canciás - Silves,ARAGÓN,A,7810.61497337,75219.3374293,78106149.7337
1052,ES0000287,Sierras de Santo Domingo y Caballera y río Onsella,ARAGÓN,A,35746.3234166,251923.856577,357463234.166
1053,ES0000288,Sierra de Mongay,ARAGÓN,A,3222.37964788,28507.2288901,32223796.4788
1054,ES0000289,Lagunas y carrizales de Cinco Villas,ARAGÓN,A,414.776454507,24525.3431257,4147764.54507
1055,ES0000290,La Sotonera,ARAGÓN,A,8797.30864006,44473.6352198,87973086.4006
1056,ES0000291,Serreta de Tramaced,ARAGÓN,A,3463.50114284,46945.7425917,34635011.4284
1057,ES0000292,Loma la Negra - Bardenas,ARAGÓN,A,6442.67923868,68693.803837,64426792.3868
1058,ES0000293,"Montes de Zuera, Castejón de Valdejasa y El Castellar",ARAGÓN,A,25541.9956062,153404.482636,255419956.062
1059,ES0000294,Laguna de Sariñena y Balsa de la Estación,ARAGÓN,A,654.720668194,11245.765089,6547206.68194
1060,ES0000295,Sierra de Alcubierre,ARAGÓN,A,42108.0690576,284705.697073,421080690.576
1061,ES0000296,Embalse del Pas y Santa Rita,ARAGÓN,A,184.947249706,5852.67858652,1849472.49706
1062,ES0000297,Sierra de Moncayo - Los Fayos - Sierra de Armas,ARAGÓN,A,18115.0638556,115256.074435,181150638.556
1063,ES0000298,Matarraña - Aiguabarreix,ARAGÓN,A,36728.5226553,132324.972181,367285226.553
1064,ES0000300,Río Huerva y Las Planas,ARAGÓN,A,30326.4633956,127014.524445,303264633.956
1065,ES0000302,Parameras de Blancas,ARAGÓN,A,4033.00611818,35763.2745141,40330061.1818
1066,ES0000303,Desfiladeros del río Martín,ARAGÓN,A,44785.8710983,214392.695878,447858710.983
1067,ES0000304,Parameras de Campo Visiedo,ARAGÓN,A,17772.3112263,63493.9878267,177723112.263
1068,ES0000305,Parameras de Alfambra,ARAGÓN,A,3271.66158557,44704.3783447,32716615.8557
1069,ES0000306,Río Guadalope - Maestrazgo,ARAGÓN,A,54243.9583962,201077.137407,542439583.962
1070,ES0000307,Puertos de Beceite,ARAGÓN,A,14813.4688114,73952.8425162,148134688.114
1071,ES0000308,Parameras de Pozondón,ARAGÓN,A,2461.05009728,29466.1794871,24610500.9728
1072,ES0000309,Montes Universales - Sierra del Tremedal,ARAGÓN,A,32028.9906249,191602.726777,320289906.249
1073,ES0000299,Desfiladeros del río Jalón,ARAGÓN,A,22679.2034516,92465.9737894,226792034.516
1074,ES0000539,Montes de Alfajarín y Saso de Osera,ARAGÓN,A,11837.3646368,58941.2388799,118373646.368
1075,ES0000553,Hoces de Río Piedra,ARAGÓN,A,3100.36507052,31962.6263151,31003650.7052
1076,ES5130036,Plans de Sió,CATALUÑA,B,5242.06456953,86220.7546126,52420645.6953
1077,ES5130037,Secans de Belianes-Preixana,CATALUÑA,B,1930.91423216,25014.9858188,19309142.3216
1078,ES5130038,Secans del Segrià i Utxesa,CATALUÑA,B,3802.06461117,111508.875409,38020646.1117
1079,ES5130034,Riu Garona,CATALUÑA,B,213.078605862,62228.8843249,2130786.05862
1080,ES5110021,Riera de la Goda,CATALUÑA,B,38.1282201222,15257.9839313,381282.201222
1081,ES5140001,Litoral meridional tarragoní,CATALUÑA,B,4913.24131944,78040.7016904,49132413.1944
1082,ES5110016,Riera de Sorreigs,CATALUÑA,B,287.913537379,11237.5541029,2879135.37379
1083,ES5110017,Costes del Maresme,CATALUÑA,B,2921.31540929,27532.9213837,29213154.0929
1084,ES5140004,Sèquia Major,CATALUÑA,B,54.7716741422,6651.9875551,547716.741422
1085,ES5110011,Serres del Litoral Septentrional,CATALUÑA,B,22274.8649239,360067.150557,222748649.239
1086,ES5110014,Serra de Castelltallat,CATALUÑA,B,4978.29470357,59917.6117274,49782947.0357
1087,ES5110019,Carbassí,CATALUÑA,B,243.509632341,13097.2957003,2435096.32341
1088,ES5140007,Costes del Tarragonès,CATALUÑA,B,1114.80423457,30850.2309602,11148042.3457
1089,ES5130002,Riu Verneda,CATALUÑA,B,75.7227973356,19619.8495729,757227.973356
1090,ES5120003,Serra Cavallera,CATALUÑA,B,6213.80417842,67169.8846152,62138041.7842
1091,ES5120004,Zona Volcànica de la Garrotxa,CATALUÑA,B,15354.562441,174932.994342,153545624.41
1092,ES5120005,Riu Llobregat d'Empordà,CATALUÑA,B,339.193292649,59293.2055335,3391932.92649
1093,ES5130006,Estanho de Vielha,CATALUÑA,B,28.9267819419,2727.04364558,289267.819419
1094,ES5130007,Riberes de l'Alt Segre,CATALUÑA,B,217.413259158,46477.3292971,2174132.59158
1095,ES5110023,Riera de Clariana,CATALUÑA,B,464.689514771,20138.7327797,4646895.14771
1096,ES5120008,Estany de Banyoles,CATALUÑA,B,1069.90837903,18429.2309416,10699083.7903
1097,ES5110024,Serra de Collserola,CATALUÑA,B,8191.56473428,186459.894897,81915647.3428
1098,ES5120009,Basses de l'Albera,CATALUÑA,B,764.000580573,29814.1509654,7640005.80573
1099,ES5110025,Riu Congost,CATALUÑA,B,358.398503343,70710.3930843,3583985.03343
1100,ES5140010,Riberes i Illes de l'Ebre,CATALUÑA,B,487.891260048,49628.6207254,4878912.60048
1101,ES5130016,Valls del Sió-Llobregós,CATALUÑA,B,26646.8652254,322125.869326,266468652.254
1102,ES5130011,Riu de la Llosa,CATALUÑA,B,84.4077819803,35967.2979963,844077.819803
1103,ES5120020,Riu Llémena,CATALUÑA,B,195.050532407,64501.8514025,1950505.32407
1104,ES5130019,Estany de Montcortès,CATALUÑA,B,45.1034573898,3132.59878613,451034.573898
1105,ES5120010,Les Gavarres,CATALUÑA,B,28868.3749521,163835.951096,288683749.521
1106,ES5120011,Riberes del Baix Ter,CATALUÑA,B,1224.94041409,149557.393889,12249404.1409
1107,ES5120018,Muntanyes de Rocacorba-Puig de la Banya del Boc,CATALUÑA,B,3444.7676519,82854.504862,34447676.519
1108,ES5140020,Grapissar de Masia Blanca,CATALUÑA,B,446.483222715,8467.41966091,4464832.22715
1109,ES5120019,Riberes de l'Alt Ter,CATALUÑA,B,411.742549389,81398.8280766,4117425.49389
1110,ES5140022,Barranc de Santes Creus,CATALUÑA,B,48.9361402923,19937.8161434,489361.402923
1111,ES5130030,Estanys de Basturs,CATALUÑA,B,37.0549425524,2859.33287322,370549.425524
1112,ES5130025,Bellmunt-Almenara,CATALUÑA,B,3473.72128994,77264.3404923,34737212.8994
1113,ES5110007,Riu i Estanys de Tordera,CATALUÑA,B,340.216067037,67747.5113836,3402160.67037
1114,ES5130027,Obagues de la riera de Madrona,CATALUÑA,B,3593.86326177,45628.1840013,35938632.6177
1115,ES5130020,Aiguabarreig Segre-Noguera Ribagorçana,CATALUÑA,B,339.585339971,69567.3408455,3395853.39971
1116,ES5130022,La Torrassa,CATALUÑA,B,59.7147078975,4834.63885996,597147.078975
1117,ES5130028,Ribera Salada,CATALUÑA,B,5536.42268003,91954.9385333,55364226.8003
1118,ES5130029,Serres de Queralt i Els Tossals-Aigua d'Ora,CATALUÑA,B,8712.3776248,87807.1099436,87123776.248
1119,ES5120028,Vall del Rigart,CATALUÑA,B,211.159059208,28012.3558053,2111590.59208
1120,ES5120021,Riu Fluvià,CATALUÑA,B,1265.70494222,257270.548054,12657049.4222
1121,ES5120022,Riu Duran,CATALUÑA,B,103.102347059,18423.8890838,1031023.47059
1122,ES5120023,Rieres de Xuclà i Riudelleques,CATALUÑA,B,51.5798156465,20650.0748199,515798.156465
1123,ES5120029,Riu Brugent,CATALUÑA,B,68.7376269058,27670.1117876,687376.269058
1124,ES5130040,Secans de Mas de Melons-Alfés,CATALUÑA,B,6429.3143518,59702.0907517,64293143.518
1125,ES5130035,Plans de la Unilla,CATALUÑA,C,978.188933454,15482.671164,9781889.33454
1126,ES5130032,Vessants de la Noguera Ribagorçana,CATALUÑA,C,6535.47150191,80513.0002752,65354715.0191
1127,ES5110020,Costes del Garraf,CATALUÑA,C,26575.1272145,89937.1368593,265751272.145
1128,ES5130039,Vall de Vinaixa,CATALUÑA,C,3030.37387775,35790.419695,30303738.7775
1129,ES5110015,Sistema Prelitoral Central,CATALUÑA,C,19706.5252841,231997.10781,197065252.841
1130,ES5140002,Serra de Godall,CATALUÑA,C,1784.21336286,40983.0473156,17842133.6286
1131,ES5140003,Ribera de l'Algars,CATALUÑA,C,2129.48003947,77608.8205535,21294800.3947
1132,ES5110018,Valls de l'Anoia,CATALUÑA,C,4112.1165656,73454.3622406,41121165.656
1133,ES0000476,Valls del Sió-Llobregós,CATALUÑA,A,26873.8520728,318555.67753,268738520.728
1134,ES0000020,Delta de l'Ebre,CATALUÑA,C,48611.5799625,202410.028551,486115799.625
1135,ES0000477,Bellmunt-Almenara,CATALUÑA,A,4053.31422715,68884.3648937,40533142.2715
1136,ES0000021,Secans de Mas de Melons-Alfés,CATALUÑA,A,7616.53227034,69059.9762603,76165322.7034
1137,ES5110012,Montserrat-Roques Blanques-riu Llobregat,CATALUÑA,C,7290.71300617,118764.795593,72907130.0617
1138,ES5110013,Serres del Litoral central,CATALUÑA,C,25146.9634777,342110.881557,251469634.777
1139,ES5140009,Tivissa-Vandellòs-Llaberia,CATALUÑA,C,24573.679839,195359.858766,245736798.39
1140,ES5140005,Serra de Montsià,CATALUÑA,C,5302.35672316,118108.024138,53023567.2316
1141,ES0000018,Prepirineu Central català,CATALUÑA,C,57268.5470518,367661.486416,572685470.518
1142,ES5140006,Serres de Cardó-El Boix,CATALUÑA,C,16163.7084768,120750.999417,161637084.768
1143,ES0000019,Aiguamolls de l'Alt Empordà,CATALUÑA,C,10896.2623551,95672.4611618,108962623.551
1144,ES5140008,Muntanyes de Prades,CATALUÑA,C,30792.2678078,203165.530024,307922678.078
1145,ES0000321,Anglesola-Vilagrassa,CATALUÑA,A,1136.02856642,22391.4067966,11360285.6642
1146,ES0000322,Granyena,CATALUÑA,A,6635.37086701,62651.5548405,66353708.6701
1147,ES5130003,Alt Pallars,CATALUÑA,C,77370.3183066,743414.506467,773703183.066
1148,ES5130004,Baish Aran,CATALUÑA,C,12463.7766257,113410.495622,124637766.257
1149,ES5130005,Era Artiga de Lin-Eth Portilhon,CATALUÑA,C,7057.82040719,60107.17809,70578204.0719
1150,ES0000480,Secans del Segrià i Utxesa,CATALUÑA,A,7718.15352257,136808.787407,77181535.2257
1151,ES5120001,Alta Garrotxa-Massís de les Salines,CATALUÑA,C,38380.7781258,274699.911056,383807781.258
1152,ES5130001,Els Bessons,CATALUÑA,C,425.590633169,29710.1610418,4255906.33169
1153,ES5120002,Capçaleres del Ter i del Freser,CATALUÑA,C,14798.6775955,155761.566071,147986775.955
1154,ES5110022,Capçaleres del Foix,CATALUÑA,C,2183.77907998,51718.2177923,21837790.7998
1155,ES5120007,Cap de Creus,CATALUÑA,C,13923.905232,110126.300114,139239052.32
1156,ES5130008,Serra d'Aubenç i Roc de Cogul,CATALUÑA,C,6796.52485308,74433.3948121,67965248.5308
1157,ES5140012,Tossals d'Almatret i Riba-roja,CATALUÑA,C,7479.71671072,75416.2814368,74797167.1072
1158,ES5130009,Serra de Turp i Mora Condal-Valldan,CATALUÑA,C,3719.21414847,38894.9803537,37192141.4847
1159,ES5140014,Massís de Bonastre,CATALUÑA,C,2688.49717203,45178.6271216,26884971.7203
1160,ES5140015,Riu Siurana i planes del Priorat,CATALUÑA,C,2884.00535343,101437.967244,28840053.5343
1161,ES5140011,Sistema Prelitoral meridional,CATALUÑA,C,51724.8004776,372888.601701,517248004.776
1162,ES0000478,Plans de Sió,CATALUÑA,A,10387.0062056,118930.255816,103870062.056
